#run the simulation
run            ${Steps}
run            2000000
Neighbor list info ...
  2 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 22 22 1
Memory usage per processor = 4.97757 Mbytes
Step Time v_strain Temp v_p1 v_p2 v_p3 v_p4 KinEng PotEng Press 
 1529000      6916000   0.75721905    9.7703778   0.75721905   0.14150069   0.11443484            0    34.928952   -533.19958   -1262.9437 
 1530000      6920000   0.75771429    9.7703778   0.75771429   0.14135124   0.11435132            0    34.928952   -532.95633    -1261.794 
 1531000      6924000   0.75820952    9.7703778   0.75820952   0.14119937   0.11426791            0    34.928952   -532.71084    -1260.633 
 1532000      6928000   0.75870476    9.7703778   0.75870476   0.14104729   0.11418449            0    34.928952   -532.46511   -1259.4709 
 1533000      6932000       0.7592    9.7703778       0.7592   0.14089776   0.11410134            0    34.928952   -532.22211   -1258.3227 
 1534000      6936000   0.75969524    9.7703778   0.75969524   0.14074586   0.11401725            0    34.928952   -531.97588   -1257.1582 
 1535000      6940000   0.76019048    9.7703778   0.76019048   0.14059518   0.11393427            0    34.928952   -531.73189   -1256.0052 
 1536000      6944000   0.76068571    9.7703778   0.76068571    0.1404443   0.11385074            0    34.928952   -531.48715   -1254.8485 
 1537000      6948000   0.76118095    9.7703778   0.76118095    0.1402946   0.11376783            0    34.928952   -531.24416   -1253.7006 
 1538000      6952000   0.76167619    9.7703778   0.76167619   0.14014615   0.11368498            0    34.928952    -531.0024   -1252.5592 
 1539000      6956000   0.76217143    9.7703778   0.76217143   0.13999761   0.11360197            0    34.928952    -530.7604   -1251.4166 
 1540000      6960000   0.76266667    9.7703778   0.76266667   0.13984981     0.113519            0    34.928952   -530.51913   -1250.2779 
 1541000      6964000    0.7631619    9.7703778    0.7631619   0.13970375    0.1134366            0    34.928952    -530.2801   -1249.1505 
 1542000      6968000   0.76365714    9.7703778   0.76365714    0.1395551   0.11335399            0    34.928952   -530.03833   -1248.0093 
 1543000      6972000   0.76415238    9.7703778   0.76415238   0.13940659   0.11327152            0    34.928952    -529.7968   -1246.8695 
 1544000      6976000   0.76464762    9.7703778   0.76464762   0.13925917   0.11318923            0    34.928952   -529.55651    -1245.736 
 1545000      6980000   0.76514286    9.7703778   0.76514286   0.13911038   0.11310655            0    34.928952   -529.31448   -1244.5938 
 1546000      6984000    0.7656381    9.7703778    0.7656381   0.13896278   0.11302396            0    34.928952   -529.07369   -1243.4579 
 1547000      6988000   0.76613333    9.7703778   0.76613333   0.13881609   0.11294175            0    34.928952   -528.83414   -1242.3284 
 1548000      6992000   0.76662857    9.7703778   0.76662857   0.13866899   0.11285971            0    34.928952   -528.59433   -1241.1976 
 1549000      6996000   0.76712381    9.7703778   0.76712381   0.13852097   0.11277732            0    34.928952   -528.35327   -1240.0607 
 1550000      7000000   0.76761905    9.7703778   0.76761905   0.13837314   0.11269501            0    34.928952   -528.11246    -1238.925 
 1551000      7004000   0.76811429    9.7703778   0.76811429   0.13822677   0.11261304            0    34.928952   -527.87339   -1237.7983 
 1552000      7008000   0.76860952    9.7703778   0.76860952   0.13808051   0.11253123            0    34.928952   -527.63455   -1236.6728 
 1553000      7012000   0.76910476    9.7703778   0.76910476   0.13793434   0.11244908            0    34.928952   -527.39547   -1235.5461 
 1554000      7016000       0.7696    9.7703778       0.7696   0.13778833   0.11236704            0    34.928952   -527.15662   -1234.4208 
 1555000      7020000   0.77009524    9.7703778   0.77009524   0.13764351   0.11228509            0    34.928952     -526.919   -1233.3017 
 1556000      7024000   0.77059048    9.7703778   0.77059048   0.13749673   0.11220282            0    34.928952   -526.67915   -1232.1714 
 1557000      7028000   0.77108571    9.7703778   0.77108571   0.13734897   0.11212077            0    34.928952   -526.43854   -1231.0374 
 1558000      7032000   0.77158095    9.7703778   0.77158095   0.13720384   0.11203942            0    34.928952   -526.20116   -1229.9198 
 1559000      7036000   0.77207619    9.7703778   0.77207619    0.1370575   0.11195801            0    34.928952   -525.96252    -1228.796 
 1560000      7040000   0.77257143    9.7703778   0.77257143   0.13691427   0.11187681            0    34.928952   -525.72711   -1227.6885 
 1561000      7044000   0.77306667    9.7703778   0.77306667   0.13677216   0.11179577            0    34.928952   -525.49293   -1226.5873 
 1562000      7048000    0.7735619    9.7703778    0.7735619   0.13662746   0.11171452            0    34.928952     -525.256   -1225.4724 
 1563000      7052000   0.77405714    9.7703778   0.77405714   0.13648335   0.11163346            0    34.928952   -525.01981   -1224.3612 
 1564000      7056000   0.77455238    9.7703778   0.77455238   0.13634042   0.11155197            0    34.928952   -524.78436   -1223.2539 
 1565000      7060000   0.77504762    9.7703778   0.77504762   0.13619676   0.11147047            0    34.928952   -524.54814   -1222.1427 
 1566000      7064000   0.77554286    9.7703778   0.77554286   0.13605245   0.11138937            0    34.928952   -524.31167   -1221.0304 
 1567000      7068000    0.7760381    9.7703778    0.7760381   0.13590717   0.11130797            0    34.928952   -524.07395   -1219.9119 
 1568000      7072000   0.77653333    9.7703778   0.77653333   0.13576316   0.11122709            0    34.928952   -523.83795   -1218.8021 
 1569000      7076000   0.77702857    9.7703778   0.77702857   0.13562092   0.11114623            0    34.928952   -523.60369   -1217.7012 
 1570000      7080000   0.77752381    9.7703778   0.77752381   0.13547642   0.11106535            0    34.928952   -523.36718   -1216.5891 
 1571000      7084000   0.77801905    9.7703778   0.77801905   0.13533668   0.11098504            0    34.928952   -523.13587   -1215.5032 
 1572000      7088000   0.77851429    9.7703778   0.77851429   0.13519334   0.11090453            0    34.928952   -522.90082   -1214.3986 
 1573000      7092000   0.77900952    9.7703778   0.77900952   0.13505215   0.11082416            0    34.928952   -522.66799   -1213.3053 
 1574000      7096000   0.77950476    9.7703778   0.77950476   0.13490867    0.1107438            0    34.928952   -522.43292   -1212.2007 
 1575000      7100000         0.78    9.7703778         0.78   0.13476634   0.11066357            0    34.928952   -522.19907   -1211.1024 
 1576000      7104000   0.78049524    9.7703778   0.78049524   0.13462571    0.1105834            0    34.928952   -521.96695   -1210.0129 
 1577000      7108000   0.78099048    9.7703778   0.78099048   0.13448396    0.1105026            0    34.928952   -521.73308   -1208.9146 
 1578000      7112000   0.78148571    9.7703778   0.78148571   0.13433911    0.1104221            0    34.928952   -521.49646   -1207.8027 
 1579000      7116000   0.78198095    9.7703778   0.78198095   0.13419691   0.11034175            0    34.928952   -521.26256   -1206.7045 
 1580000      7120000   0.78247619    9.7703778   0.78247619   0.13405477    0.1102611            0    34.928952    -521.0284   -1205.6051 
 1581000      7124000   0.78297143    9.7703778   0.78297143   0.13391165   0.11018118            0    34.928952   -520.79398   -1204.5044 
 1582000      7128000   0.78346667    9.7703778   0.78346667   0.13377193   0.11010115            0    34.928952   -520.56277   -1203.4201 
 1583000      7132000    0.7839619    9.7703778    0.7839619   0.13363008   0.11002148            0    34.928952   -520.32981    -1202.327 
 1584000      7136000   0.78445714    9.7703778   0.78445714   0.13348952    0.1099418            0    34.928952   -520.09808   -1201.2401 
 1585000      7140000   0.78495238    9.7703778   0.78495238   0.13334869   0.10986162            0    34.928952   -519.86559   -1200.1496 
 1586000      7144000   0.78544762    9.7703778   0.78544762   0.13320813   0.10978194            0    34.928952   -519.63383   -1199.0627 
 1587000      7148000   0.78594286    9.7703778   0.78594286   0.13306871   0.10970238            0    34.928952   -519.40329   -1197.9822 
 1588000      7152000    0.7864381    9.7703778    0.7864381    0.1329261   0.10962222            0    34.928952   -519.16901   -1196.8829 
 1589000      7156000   0.78693333    9.7703778   0.78693333   0.13278438   0.10954245            0    34.928952   -518.93596   -1195.7899 
 1590000      7160000   0.78742857    9.7703778   0.78742857   0.13264576   0.10946236            0    34.928952   -518.70562   -1194.7107 
 1591000      7164000   0.78792381    9.7703778   0.78792381   0.13250664   0.10938251            0    34.928952   -518.47502   -1193.6301 
 1592000      7168000   0.78841905    9.7703778   0.78841905   0.13236754    0.1093034            0    34.928952   -518.24515   -1192.5534 
 1593000      7172000   0.78891429    9.7703778   0.78891429   0.13222818    0.1092243            0    34.928952     -518.015   -1191.4753 
 1594000      7176000   0.78940952    9.7703778   0.78940952   0.13209084   0.10914545            0    34.928952   -517.78708   -1190.4085 
 1595000      7180000   0.78990476    9.7703778   0.78990476   0.13195176   0.10906606            0    34.928952    -517.5569   -1189.3305 
 1596000      7184000       0.7904    9.7703778       0.7904   0.13181245   0.10898716            0    34.928952   -517.32695   -1188.2537 
 1597000      7188000   0.79089524    9.7703778   0.79089524   0.13167345   0.10890821            0    34.928952   -517.09723   -1187.1782 
 1598000      7192000   0.79139048    9.7703778   0.79139048   0.13153642   0.10882955            0    34.928952   -516.86972   -1186.1138 
 1599000      7196000   0.79188571    9.7703778   0.79188571   0.13139896   0.10875055            0    34.928952   -516.64145   -1185.0457 
 1600000      7200000   0.79238095    9.7703778   0.79238095   0.13126092    0.1086719            0    34.928952   -516.41291   -1183.9764 
 1601000      7204000   0.79287619    9.7703778   0.79287619   0.13112016   0.10859268            0    34.928952   -516.18113   -1182.8909 
 1602000      7208000   0.79337143    9.7703778   0.79337143   0.13098192   0.10851371            0    34.928952   -515.95205   -1181.8191 
 1603000      7212000   0.79386667    9.7703778   0.79386667   0.13084473   0.10843497            0    34.928952    -515.7242   -1180.7535 
 1604000      7216000    0.7943619    9.7703778    0.7943619   0.13070832   0.10835618            0    34.928952   -515.49708   -1179.6916 
 1605000      7220000   0.79485714    9.7703778   0.79485714   0.13057265    0.1082779            0    34.928952   -515.27117   -1178.6359 
 1606000      7224000   0.79535238    9.7703778   0.79535238   0.13043354    0.1081993            0    34.928952   -515.04151   -1177.5615 
 1607000      7228000   0.79584762    9.7703778   0.79584762   0.13029542   0.10812096            0    34.928952   -514.81308   -1176.4934 
 1608000      7232000   0.79634286    9.7703778   0.79634286   0.13015976   0.10804293            0    34.928952   -514.58736   -1175.4389 
 1609000      7236000    0.7968381    9.7703778    0.7968381   0.13002284    0.1079649            0    34.928952   -514.36037   -1174.3782 
 1610000      7240000   0.79733333    9.7703778   0.79733333   0.12988561   0.10788692            0    34.928952   -514.13311   -1173.3162 
 1611000      7244000   0.79782857    9.7703778   0.79782857   0.12974647   0.10780859            0    34.928952    -513.9036   -1172.2431 
 1612000      7248000   0.79832381    9.7703778   0.79832381   0.12960841   0.10773044            0    34.928952   -513.67531   -1171.1762 
 1613000      7252000   0.79881905    9.7703778   0.79881905   0.12947023   0.10765216            0    34.928952   -513.44675    -1170.108 
 1614000      7256000   0.79931429    9.7703778   0.79931429   0.12933373   0.10757346            0    34.928952   -513.21941   -1169.0461 
 1615000      7260000   0.79980952    9.7703778   0.79980952   0.12919611   0.10749511            0    34.928952    -512.9913   -1167.9804 
 1616000      7264000   0.80030476    9.7703778   0.80030476   0.12906125   0.10741727            0    34.928952    -512.7664   -1166.9308 
 1617000      7268000       0.8008    9.7703778       0.8008    0.1289272   0.10733937            0    34.928952   -512.54223   -1165.8849 
 1618000      7272000   0.80129524    9.7703778   0.80129524   0.12879387   0.10726199            0    34.928952   -512.31926   -1164.8451 
 1619000      7276000   0.80179048    9.7703778   0.80179048    0.1286595   0.10718388            0    34.928952   -512.09453   -1163.7966 
 1620000      7280000   0.80228571    9.7703778   0.80228571   0.12852839   0.10710677            0    34.928952     -511.874   -1162.7691 
 1621000      7284000   0.80278095    9.7703778   0.80278095   0.12839281   0.10702936            0    34.928952   -511.64872   -1161.7181 
 1622000      7288000   0.80327619    9.7703778   0.80327619   0.12825842   0.10695201            0    34.928952   -511.42465   -1160.6732 
 1623000      7292000   0.80377143    9.7703778   0.80377143   0.12812259   0.10687484            0    34.928952   -511.19932   -1159.6222 
 1624000      7296000   0.80426667    9.7703778   0.80426667   0.12798984   0.10679784            0    34.928952   -510.97719   -1158.5871 
 1625000      7300000    0.8047619    9.7703778    0.8047619   0.12785669   0.10672098            0    34.928952   -510.75478   -1157.5508 
 1626000      7304000   0.80525714    9.7703778   0.80525714   0.12772274   0.10664416            0    34.928952    -510.5316   -1156.5107 
 1627000      7308000   0.80575238    9.7703778   0.80575238   0.12759146   0.10656741            0    34.928952   -510.31113   -1155.4842 
 1628000      7312000   0.80624762    9.7703778   0.80624762   0.12745868    0.1064904            0    34.928952   -510.08889    -1154.449 
 1629000      7316000   0.80674286    9.7703778   0.80674286   0.12732373   0.10641381            0    34.928952   -509.86488   -1153.4051 
 1630000      7320000    0.8072381    9.7703778    0.8072381   0.12719119   0.10633704            0    34.928952   -509.64308   -1152.3722 
 1631000      7324000   0.80773333    9.7703778   0.80773333   0.12705851   0.10626066            0    34.928952   -509.42149   -1151.3406 
 1632000      7328000   0.80822857    9.7703778   0.80822857   0.12692709   0.10618426            0    34.928952   -509.20113   -1150.3151 
 1633000      7332000   0.80872381    9.7703778   0.80872381   0.12679647   0.10610729            0    34.928952   -508.98097   -1149.2907 
 1634000      7336000   0.80921905    9.7703778   0.80921905    0.1266655   0.10603092            0    34.928952   -508.76104   -1148.2675 
 1635000      7340000   0.80971429    9.7703778   0.80971429   0.12653394   0.10595437            0    34.928952   -508.54033   -1147.2406 
 1636000      7344000   0.81020952    9.7703778   0.81020952   0.12640377   0.10587817            0    34.928952   -508.32132   -1146.2222 
 1637000      7348000   0.81070476    9.7703778   0.81070476   0.12627257   0.10580124            0    34.928952   -508.10055   -1145.1952 
 1638000      7352000       0.8112    9.7703778       0.8112   0.12614055   0.10572487            0    34.928952   -507.87949   -1144.1669 
 1639000      7356000   0.81169524    9.7703778   0.81169524   0.12601033   0.10564892            0    34.928952   -507.66064   -1143.1496 
 1640000      7360000   0.81219048    9.7703778   0.81219048   0.12588047   0.10557237            0    34.928952   -507.44151   -1142.1309 
 1641000      7364000   0.81268571    9.7703778   0.81268571   0.12574958   0.10549607            0    34.928952    -507.2216   -1141.1086 
 1642000      7368000   0.81318095    9.7703778   0.81318095   0.12561684   0.10541889            0    34.928952   -506.99893   -1140.0727 
 1643000      7372000   0.81367619    9.7703778   0.81367619   0.12548825   0.10534327            0    34.928952   -506.78194    -1139.065 
 1644000      7376000   0.81417143    9.7703778   0.81417143   0.12535528   0.10526728            0    34.928952   -506.56019   -1138.0339 
 1645000      7380000   0.81466667    9.7703778   0.81466667   0.12522407   0.10519127            0    34.928952   -506.34016   -1137.0113 
 1646000      7384000    0.8151619    9.7703778    0.8151619   0.12509599   0.10511584            0    34.928952   -506.12382   -1136.0071 
 1647000      7388000   0.81565714    9.7703778   0.81565714   0.12496753   0.10504005            0    34.928952   -505.90669   -1134.9991 
 1648000      7392000   0.81615238    9.7703778   0.81615238   0.12483898   0.10496457            0    34.928952   -505.68978   -1133.9923 
 1649000      7396000   0.81664762    9.7703778   0.81664762   0.12471284   0.10488939            0    34.928952   -505.47557   -1132.9989 
 1650000      7400000   0.81714286    9.7703778   0.81714286   0.12458321   0.10481346            0    34.928952    -505.2571   -1131.9846 
 1651000      7404000    0.8176381    9.7703778    0.8176381   0.12445495   0.10473839            0    34.928952   -505.04082   -1130.9812 
 1652000      7408000   0.81813333    9.7703778   0.81813333   0.12432762   0.10466211            0    34.928952   -504.82426   -1129.9765 
 1653000      7412000   0.81862857    9.7703778   0.81862857   0.12419869   0.10458669            0    34.928952   -504.60692   -1128.9681 
 1654000      7416000   0.81912381    9.7703778   0.81912381   0.12407049   0.10451176            0    34.928952   -504.39079   -1127.9657 
 1655000      7420000   0.81961905    9.7703778   0.81961905   0.12394193   0.10443642            0    34.928952   -504.17387   -1126.9595 
 1656000      7424000   0.82011429    9.7703778   0.82011429   0.12381391   0.10436128            0    34.928952   -503.95766    -1125.957 
 1657000      7428000   0.82060952    9.7703778   0.82060952   0.12368707   0.10428617            0    34.928952   -503.74266   -1124.9605 
 1658000      7432000   0.82110476    9.7703778   0.82110476   0.12355998   0.10421155            0    34.928952   -503.52787   -1123.9651 
 1659000      7436000       0.8216    9.7703778       0.8216   0.12343126   0.10413682            0    34.928952    -503.3113   -1122.9611 
 1660000      7440000   0.82209524    9.7703778   0.82209524   0.12330524    0.1040611            0    34.928952   -503.09644   -1121.9656 
 1661000      7444000   0.82259048    9.7703778   0.82259048   0.12317797   0.10398636            0    34.928952   -502.88128   -1120.9688 
 1662000      7448000   0.82308571    9.7703778   0.82308571   0.12305114    0.1039119            0    34.928952   -502.66684   -1119.9755 
 1663000      7452000   0.82358095    9.7703778   0.82358095   0.12292437   0.10383762            0    34.928952    -502.4526   -1118.9834 
 1664000      7456000   0.82407619    9.7703778   0.82407619   0.12280006   0.10376309            0    34.928952   -502.24056   -1118.0022 
 1665000      7460000   0.82457143    9.7703778   0.82457143   0.12267189   0.10368818            0    34.928952   -502.02426   -1117.0001 
 1666000      7464000   0.82506667    9.7703778   0.82506667   0.12254483    0.1036129            0    34.928952   -501.80866   -1116.0016 
 1667000      7468000    0.8255619    9.7703778    0.8255619   0.12241766   0.10353797            0    34.928952   -501.59328   -1115.0043 
 1668000      7472000   0.82605714    9.7703778   0.82605714   0.12229174   0.10346398            0    34.928952   -501.38009   -1114.0179 
 1669000      7476000   0.82655238    9.7703778   0.82655238   0.12216496    0.1033896            0    34.928952   -501.16562   -1113.0252 
 1670000      7480000   0.82704762    9.7703778   0.82704762   0.12203606    0.1033156            0    34.928952   -500.94937    -1112.024 
 1671000      7484000   0.82754286    9.7703778   0.82754286   0.12190988   0.10324109            0    34.928952   -500.73533   -1111.0337 
 1672000      7488000    0.8280381    9.7703778    0.8280381   0.12178393   0.10316707            0    34.928952   -500.52199   -1110.0469 
 1673000      7492000   0.82853333    9.7703778   0.82853333   0.12165987   0.10309337            0    34.928952   -500.31084    -1109.071 
 1674000      7496000   0.82902857    9.7703778   0.82902857   0.12153387   0.10301936            0    34.928952   -500.09742    -1108.084 
 1675000      7500000   0.82952381    9.7703778   0.82952381   0.12140966   0.10294576            0    34.928952   -499.88619   -1107.1079 
 1676000      7504000   0.83001905    9.7703778   0.83001905   0.12128494   0.10287191            0    34.928952   -499.67417   -1106.1281 
 1677000      7508000   0.83051429    9.7703778   0.83051429   0.12116214   0.10279785            0    34.928952   -499.46385   -1105.1566 
 1678000      7512000   0.83100952    9.7703778   0.83100952   0.12103937   0.10272447            0    34.928952   -499.25423   -1104.1887 
 1679000      7516000   0.83150476    9.7703778   0.83150476   0.12091559   0.10265085            0    34.928952   -499.04332   -1103.2146 
 1680000      7520000        0.832    9.7703778        0.832   0.12079057   0.10257721            0    34.928952   -498.83113   -1102.2343 
 1681000      7524000   0.83249524    9.7703778   0.83249524   0.12066782     0.102503            0    34.928952   -498.62063   -1101.2624 
 1682000      7528000   0.83299048    9.7703778   0.83299048   0.12054272    0.1024299            0    34.928952   -498.40885   -1100.2843 
 1683000      7532000   0.83348571    9.7703778   0.83348571   0.12041952    0.1023566            0    34.928952   -498.19877   -1099.3147 
 1684000      7536000   0.83398095    9.7703778   0.83398095   0.12029607   0.10228327            0    34.928952   -497.98839   -1098.3437 
 1685000      7540000   0.83447619    9.7703778   0.83447619   0.12017299   0.10220981            0    34.928952   -497.77822   -1097.3738 
 1686000      7544000   0.83497143    9.7703778   0.83497143   0.12005017    0.1021363            0    34.928952   -497.56825    -1096.405 
 1687000      7548000   0.83546667    9.7703778   0.83546667   0.11992726   0.10206312            0    34.928952   -497.35848   -1095.4373 
 1688000      7552000    0.8359619    9.7703778    0.8359619   0.11980564   0.10198983            0    34.928952   -497.14991   -1094.4756 
 1689000      7556000   0.83645714    9.7703778   0.83645714   0.11968276   0.10191657            0    34.928952   -496.94005   -1093.5077 
 1690000      7560000   0.83695238    9.7703778   0.83695238   0.11956158   0.10184329            0    34.928952   -496.73188   -1092.5481 
 1691000      7564000   0.83744762    9.7703778   0.83744762   0.11943913   0.10176955            0    34.928952   -496.52193   -1091.5799 
 1692000      7568000   0.83794286    9.7703778   0.83794286   0.11931779   0.10169687            0    34.928952   -496.31417   -1090.6226 
 1693000      7572000    0.8384381    9.7703778    0.8384381     0.119196   0.10162439            0    34.928952   -496.10611   -1089.6639 
 1694000      7576000   0.83893333    9.7703778   0.83893333   0.11907282   0.10155203            0    34.928952   -495.89676    -1088.699 
 1695000      7580000   0.83942857    9.7703778   0.83942857    0.1189521    0.1014794            0    34.928952   -495.68961   -1087.7449 
 1696000      7584000   0.83992381    9.7703778   0.83992381   0.11883035   0.10140655            0    34.928952   -495.48116   -1086.7846 
 1697000      7588000   0.84041905    9.7703778   0.84041905   0.11870949   0.10133352            0    34.928952   -495.27341   -1085.8278 
 1698000      7592000   0.84091429    9.7703778   0.84091429   0.11858787   0.10126098            0    34.928952   -495.06537   -1084.8697 
 1699000      7596000   0.84140952    9.7703778   0.84140952   0.11846837   0.10118801            0    34.928952   -494.85901     -1083.92 
 1700000      7600000   0.84190476    9.7703778   0.84190476   0.11834922   0.10111539            0    34.928952   -494.65335   -1082.9737 
 1701000      7604000       0.8424    9.7703778       0.8424   0.11822953   0.10104256            0    34.928952    -494.4469   -1082.0236 
 1702000      7608000   0.84289524    9.7703778   0.84289524   0.11811061   0.10097015            0    34.928952   -494.24163   -1081.0795 
 1703000      7612000   0.84339048    9.7703778   0.84339048   0.11799048   0.10089769            0    34.928952   -494.03508   -1080.1292 
 1704000      7616000   0.84388571    9.7703778   0.84388571   0.11787033   0.10082597            0    34.928952   -493.82921   -1079.1823 
 1705000      7620000   0.84438095    9.7703778   0.84438095    0.1177509   0.10075374            0    34.928952   -493.62355   -1078.2366 
 1706000      7624000   0.84487619    9.7703778   0.84487619   0.11763144   0.10068176            0    34.928952   -493.41809   -1077.2919 
 1707000      7628000   0.84537143    9.7703778   0.84537143   0.11751076   0.10060974            0    34.928952   -493.21133    -1076.341 
 1708000      7632000   0.84586667    9.7703778   0.84586667   0.11739282   0.10053765            0    34.928952   -493.00725   -1075.4033 
 1709000      7636000    0.8463619    9.7703778    0.8463619   0.11727542   0.10046621            0    34.928952   -492.80437   -1074.4714 
 1710000      7640000   0.84685714    9.7703778   0.84685714   0.11715922   0.10039428            0    34.928952   -492.60217    -1073.543 
 1711000      7644000   0.84735238    9.7703778   0.84735238   0.11703962   0.10032204            0    34.928952    -492.3962   -1072.5964 
 1712000      7648000   0.84784762    9.7703778   0.84784762    0.1169215   0.10025049            0    34.928952   -492.19241   -1071.6605 
 1713000      7652000   0.84834286    9.7703778   0.84834286   0.11680312   0.10017893            0    34.928952   -491.98832   -1070.7232 
 1714000      7656000    0.8488381    9.7703778    0.8488381   0.11668528   0.10010754            0    34.928952   -491.78492   -1069.7894 
 1715000      7660000   0.84933333    9.7703778   0.84933333   0.11656933   0.10003593            0    34.928952    -491.5832   -1068.8638 
 1716000      7664000   0.84982857    9.7703778   0.84982857   0.11645104  0.099964916            0    34.928952   -491.37969   -1067.9297 
 1717000      7668000   0.85032381    9.7703778   0.85032381    0.1163349  0.099893434            0    34.928952   -491.17787   -1067.0038 
 1718000      7672000   0.85081905    9.7703778   0.85081905   0.11621909  0.099822307            0    34.928952   -490.97674   -1066.0814 
 1719000      7676000   0.85131429    9.7703778   0.85131429   0.11609933  0.099751454            0    34.928952   -490.77182   -1065.1408 
 1720000      7680000   0.85180952    9.7703778   0.85180952   0.11598432  0.099680447            0    34.928952   -490.57158   -1064.2229 
 1721000      7684000   0.85230476    9.7703778   0.85230476   0.11586902  0.099609452            0    34.928952   -490.37102   -1063.3036 
 1722000      7688000       0.8528    9.7703778       0.8528   0.11575154  0.099537924            0    34.928952   -490.16768   -1062.3709 
 1723000      7692000   0.85329524    9.7703778   0.85329524   0.11563514  0.099466997            0    34.928952   -489.96602   -1061.4465 
 1724000      7696000   0.85379048    9.7703778   0.85379048   0.11551877  0.099396241            0    34.928952   -489.76456   -1060.5231 
 1725000      7700000   0.85428571    9.7703778   0.85428571   0.11540219  0.099324931            0    34.928952   -489.56229    -1059.596 
 1726000      7704000   0.85478095    9.7703778   0.85478095   0.11528364  0.099253867            0    34.928952   -489.35823   -1058.6603 
 1727000      7708000   0.85527619    9.7703778   0.85527619   0.11516839  0.099182632            0    34.928952   -489.15734     -1057.74 
 1728000      7712000   0.85577143    9.7703778   0.85577143   0.11505335  0.099112359            0    34.928952   -488.95765   -1056.8256 
 1729000      7716000   0.85626667    9.7703778   0.85626667   0.11493842   0.09904219            0    34.928952   -488.75814   -1055.9122 
 1730000      7720000    0.8567619    9.7703778    0.8567619   0.11482277  0.098971978            0    34.928952   -488.55783   -1054.9951 
 1731000      7724000   0.85725714    9.7703778   0.85725714   0.11470642  0.098901225            0    34.928952   -488.35622   -1054.0718 
 1732000      7728000   0.85775238    9.7703778   0.85775238   0.11459063  0.098830602            0    34.928952    -488.1553   -1053.1519 
 1733000      7732000   0.85824762    9.7703778   0.85824762   0.11447615  0.098760334            0    34.928952   -487.95606   -1052.2402 
 1734000      7736000   0.85874286    9.7703778   0.85874286   0.11436108  0.098690379            0    34.928952   -487.75651   -1051.3272 
 1735000      7740000    0.8592381    9.7703778    0.8592381   0.11424672  0.098619913            0    34.928952   -487.55715   -1050.4152 
 1736000      7744000   0.85973333    9.7703778   0.85973333   0.11413307  0.098549443            0    34.928952   -487.35848   -1049.5066 
 1737000      7748000   0.86022857    9.7703778   0.86022857   0.11401986  0.098479697            0    34.928952   -487.16099   -1048.6038 
 1738000      7752000   0.86072381    9.7703778   0.86072381    0.1139058  0.098410048            0    34.928952    -486.9627   -1047.6972 
 1739000      7756000   0.86121905    9.7703778   0.86121905   0.11379268  0.098340137            0    34.928952   -486.76509   -1046.7941 
 1740000      7760000   0.86171429    9.7703778   0.86171429   0.11367883  0.098270197            0    34.928952   -486.56668   -1045.8871 
 1741000      7764000   0.86220952    9.7703778   0.86220952   0.11356438  0.098200095            0    34.928952   -486.36746   -1044.9764 
 1742000      7768000   0.86270476    9.7703778   0.86270476   0.11344908  0.098130573            0    34.928952   -486.16793   -1044.0644 
 1743000      7772000       0.8632    9.7703778       0.8632   0.11333613   0.09806035            0    34.928952   -485.97008   -1043.1605 
 1744000      7776000   0.86369524    9.7703778   0.86369524   0.11322482  0.097991114            0    34.928952   -485.77491   -1042.2696 
 1745000      7780000   0.86419048    9.7703778   0.86419048    0.1131116  0.097921571            0    34.928952   -485.57743   -1041.3677 
 1746000      7784000   0.86468571    9.7703778   0.86468571   0.11299836  0.097851774            0    34.928952   -485.37965   -1040.4645 
 1747000      7788000   0.86518095    9.7703778   0.86518095   0.11288655   0.09778268            0    34.928952   -485.18404   -1039.5718 
 1748000      7792000   0.86567619    9.7703778   0.86567619   0.11277328  0.097713321            0    34.928952   -484.98663   -1038.6706 
 1749000      7796000   0.86617143    9.7703778   0.86617143   0.11265994  0.097643744            0    34.928952   -484.78891    -1037.768 
 1750000      7800000   0.86666667    9.7703778   0.86666667    0.1125486  0.097574311            0    34.928952   -484.59337   -1036.8759 
 1751000      7804000    0.8671619    9.7703778    0.8671619   0.11243698  0.097504869            0    34.928952   -484.39751   -1035.9825 
 1752000      7808000   0.86765714    9.7703778   0.86765714   0.11232506  0.097435457            0    34.928952   -484.20134   -1035.0877 
 1753000      7812000   0.86815238    9.7703778   0.86815238   0.11221255  0.097365863            0    34.928952   -484.00436   -1034.1891 
 1754000      7816000   0.86864762    9.7703778   0.86864762   0.11210041  0.097296593            0    34.928952   -483.80807   -1033.2939 
 1755000      7820000   0.86914286    9.7703778   0.86914286   0.11198974  0.097227979            0    34.928952   -483.61395   -1032.4092 
 1756000      7824000    0.8696381    9.7703778    0.8696381   0.11187982  0.097158818            0    34.928952   -483.42001   -1031.5255 
 1757000      7828000   0.87013333    9.7703778   0.87013333   0.11176781   0.09708953            0    34.928952   -483.22377   -1030.6309 
 1758000      7832000   0.87062857    9.7703778   0.87062857   0.11165767  0.097020517            0    34.928952    -483.0297   -1029.7468 
